MetricCategory,MetricSubcategory,MetricType,MetricValue,MetricLabel,match_id
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Adv_Two_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Adv_Two_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_One_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_One_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_One_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome,Serve_Second_Deuce_Two_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome | Serve_Second_Deuce_Two_Rally,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_One_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_One_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Lost_thru_Mistake_Volley,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Lost_thru_Mistake_Volley,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Adv_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Adv_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_First_Deuce_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_First_Deuce_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Adv_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Adv_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_One_Won_thru_Winner_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_One_Won_thru_Winner_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Return_Second_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Return_Second_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Adv_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Adv_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Lost_thru_Mistake_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Lost_thru_Mistake_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Won_thru_Winner_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_First_Deuce_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_First_Deuce_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Lost_thru_Mistake_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Lost_thru_Mistake_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Lost_thru_Mistake_Slice,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Rally_BH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Rally_BH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Adv_Two_Won_thru_Winner_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Adv_Two_Won_thru_Winner_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_One_Lost_thru_Mistake_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Deuce_One_Lost_thru_Mistake_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_One_Won_thru_Winner_Serve,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Deuce_One_Won_thru_Winner_Serve,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Rally_FH,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Deuce_Two_Rally_FH,M003
Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot,Serve_Second_Deuce_Two_Rally_Slice,Effective_1,,Start_SplitBy_Serve_Type_Origin_Part_OutCome_Shot | Serve_Second_Deuce_Two_Rally_Slice,M003
RallyOutcomes_FromHowStart,First_Return_Lost,Effective_1,,RallyOutcomes_FromHowStart | First_Return_Lost,M003
RallyOutcomes_FromHowStart,First_Return_Won,Effective_1,,RallyOutcomes_FromHowStart | First_Return_Won,M003
RallyOutcomes_FromHowStart,Second_Return_Lost,Effective_1,,RallyOutcomes_FromHowStart | Second_Return_Lost,M003
RallyOutcomes_FromHowStart,First_Serve_Lost,Effective_1,,RallyOutcomes_FromHowStart | First_Serve_Lost,M003
RallyOutcomes_FromHowStart,First_Serve_Won,Effective_1,,RallyOutcomes_FromHowStart | First_Serve_Won,M003
RallyOutcomes_FromHowStart,Second_Serve_Lost,Effective_1,,RallyOutcomes_FromHowStart | Second_Serve_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_First_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_First_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_Second_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Return_Second_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Return_Second_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_First_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_First_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Adv_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Adv_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Adv_Won,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Lost,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Deuce_Lost,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutComeHL,Serve_Second_Deuce_Won,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutComeHL | Serve_Second_Deuce_Won,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_First_Adv_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Adv_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_First_Adv_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_First_Deuce_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_First_Deuce_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_First_Deuce_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_Second_Adv_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Adv_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_Second_Adv_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_Second_Deuce_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Return_Second_Deuce_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Return_Second_Deuce_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Adv_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Adv_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Adv_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Deuce_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_First_Deuce_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_First_Deuce_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Adv_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Adv_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Adv_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Adv_Won_thru_Winner,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Lost_thru_Mistake,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Deuce_Lost_thru_Mistake,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Rally,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Deuce_Rally,M003
Start_SplitBy_Serve_Type_Origin_OutCome,Serve_Second_Deuce_Won_thru_Winner,Effective_1,,Start_SplitBy_Serve_Type_Origin_OutCome | Serve_Second_Deuce_Won_thru_Winner,M003
FirstServes_by_ServeFrom_Freq,Serve_Adv,Effective_1,,FirstServes_by_ServeFrom_Freq | Serve_Adv,M003
FirstServes_by_ServeFrom_Freq,Serve_Deuce,Effective_1,,FirstServes_by_ServeFrom_Freq | Serve_Deuce,M003
FirstServes_by_ServeFrom_Freq,Serve_Total,Effective_1,,FirstServes_by_ServeFrom_Freq | Serve_Total,M003
TotalServes_by_ServeFrom_Freq,Serve_Adv,Effective_1,,TotalServes_by_ServeFrom_Freq | Serve_Adv,M003
TotalServes_by_ServeFrom_Freq,Serve_Deuce,Effective_1,,TotalServes_by_ServeFrom_Freq | Serve_Deuce,M003
TotalServes_by_ServeFrom_Freq,Serve_Total,Effective_1,,TotalServes_by_ServeFrom_Freq | Serve_Total,M003
TotalServes_by_CriticalHL,Serve_Critical,Effective_1,,TotalServes_by_CriticalHL | Serve_Critical,M003
TotalServes_by_CriticalHL,Serve_NonCritical,Effective_1,,TotalServes_by_CriticalHL | Serve_NonCritical,M003
FirstServes_by_Critical_lv2,Serve_Crit_Breakball,Effective_1,,FirstServes_by_Critical_lv2 | Serve_Crit_Breakball,M003
FirstServes_by_Critical_lv2,Serve_Crit_NonBreak,Effective_1,,FirstServes_by_Critical_lv2 | Serve_Crit_NonBreak,M003
FirstServes_by_CriticalHL,Serve_Critical,Effective_1,,FirstServes_by_CriticalHL | Serve_Critical,M003
FirstServes_by_CriticalHL,Serve_NonCritical,Effective_1,,FirstServes_by_CriticalHL | Serve_NonCritical,M003
FirstServes_by_CriticalHL_Origin,Serve_Critical_Adv,Effective_1,,FirstServes_by_CriticalHL_Origin | Serve_Critical_Adv,M003
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,Effective_1,,FirstServes_by_CriticalHL_Origin | Serve_NonCritical_Adv,M003
FirstServes_by_CriticalHL_Origin,Serve_Critical_Deuce,Effective_1,,FirstServes_by_CriticalHL_Origin | Serve_Critical_Deuce,M003
FirstServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,Effective_1,,FirstServes_by_CriticalHL_Origin | Serve_NonCritical_Deuce,M003
SecondServes_by_CriticalHL,Serve_Critical,Effective_1,,SecondServes_by_CriticalHL | Serve_Critical,M003
SecondServes_by_CriticalHL,Serve_NonCritical,Effective_1,,SecondServes_by_CriticalHL | Serve_NonCritical,M003
SecondServes_by_CriticalHL_Origin,Serve_Critical_Adv,Effective_1,,SecondServes_by_CriticalHL_Origin | Serve_Critical_Adv,M003
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Adv,Effective_1,,SecondServes_by_CriticalHL_Origin | Serve_NonCritical_Adv,M003
SecondServes_by_CriticalHL_Origin,Serve_Critical_Deuce,Effective_1,,SecondServes_by_CriticalHL_Origin | Serve_Critical_Deuce,M003
SecondServes_by_CriticalHL_Origin,Serve_NonCritical_Deuce,Effective_1,,SecondServes_by_CriticalHL_Origin | Serve_NonCritical_Deuce,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_Critical_Lost,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Rally,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_Critical_Rally,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_Critical_Won,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_Critical_Won,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Lost,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_NonCritical_Lost,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Rally,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_NonCritical_Rally,M003
FirstServes_by_CriticalHL_OutcomeGen,Serve_NonCritical_Won,Effective_1,,FirstServes_by_CriticalHL_OutcomeGen | Serve_NonCritical_Won,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Lost,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Adv_Lost,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Adv_Rally,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Adv_Rally,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Lost,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Adv_Lost,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Rally,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Adv_Rally,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Adv_Won,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Adv_Won,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Lost,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Deuce_Lost,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Rally,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Deuce_Rally,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_Critical_Deuce_Won,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_Critical_Deuce_Won,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Lost,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Deuce_Lost,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Rally,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Deuce_Rally,M003
FirstServes_by_CriticalHL_Origin_OutcomeGen,Serve_NonCritical_Deuce_Won,Effective_1,,FirstServes_by_CriticalHL_Origin_OutcomeGen | Serve_NonCritical_Deuce_Won,M003
SecondServes_by_CriticalHL_OutcomeGen,Serve_Critical_Lost,Effective_1,,SecondServes_by_CriticalHL_OutcomeGen | Serve_Critical_Lost,M003
